
Host: rich133-c34-20-l.pace.gatech.edu

Timers On : Mon Apr 23 21:58:14 2018
Timers Off: Mon Apr 23 21:59:12 2018

Wall Time:       58.00 seconds

V: Grid     :       0.73u       0.02s 0.75416700w      1 call
JK: (A|mn)  :       5.30u       0.00s   2.646511w      6 calls
JK: (A|Q)^-1/2:       1.23u       0.05s   0.969436w      6 calls
JK: (Q|mn)  :       1.39u       0.00s   1.393251w      6 calls
HF: Form H  :       0.00u       0.00s 0.00349100w      1 call
HF: Form S/X:       0.02u       0.00s 0.00911600w      1 call
HF: Guess   :       0.41u       0.02s 0.21507200w      1 call
SAD Guess   :       0.40u       0.02s 0.21253900w      1 call
JK: D       :       0.00u       0.00s   0.003703w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001719w     46 calls
JK: JK      :      13.21u       0.71s   7.272699w     46 calls
JK: J       :       0.80u       0.03s   0.408020w     47 calls
JK: J1      :       0.39u       0.02s   0.194253w     81 calls
JK: J2      :       0.40u       0.01s   0.211118w     81 calls
JK: K       :      11.91u       0.21s   6.368162w     47 calls
JK: K1      :       7.02u       0.01s   3.524778w     81 calls
JK: K2      :       4.89u       0.20s   2.842701w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     46 calls
DIISManager::add_entry:       0.24u       0.04s   0.517959w     45 calls
DIISManager::extrapolate:       0.42u       0.10s   1.312703w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.39u       0.09s   1.301762w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001046w     44 calls
DIISManager::extrapolate: form new data:       0.02u       0.01s   0.009664w     44 calls
HF: Form G  :      55.93u       0.98s      48.07w     12 calls
RKS: Form V :      42.70u       0.27s      40.79w     12 calls
V: D        :       0.00u       0.00s   0.003661w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000792w     12 calls
V: V        :      42.70u       0.27s      40.78w     12 calls
Properties  :      27.90u       0.18s      26.45w   3492 calls
Points      :      20.62u       0.12s      19.45w   3492 calls
Functional  :       8.35u       0.03s   7.917177w   3492 calls
V_XC        :       6.43u       0.05s   6.389412w   3492 calls
LSDA        :       4.91u       0.04s   4.844599w   6984 calls
GGA         :       1.36u       0.01s   1.403159w   3492 calls
V: AO2USO   :       0.00u       0.00s   0.000017w     12 calls
HF: Form F  :       0.00u       0.00s   0.001746w     12 calls
HF: DIIS    :       0.71u       0.15s   1.864548w     12 calls
HF: Form C  :       0.19u       0.01s   0.108551w     12 calls
HF: Form D  :       0.00u       0.00s   0.003801w     12 calls

***********************************************************
